category,jour,qty,val
Farine,14/07/2024,1549,5207630
Farine,14/07/2025,1791,5642265
Farine,14/07/2026,1395,4771152
Farine,14/08/2021,1535,4028930
Farine,14/08/2022,1752,5211670.75
Farine,14/08/2023,1926,5687065.75
Farine,14/08/2024,1312,4522462
Farine,14/08/2025,1470,4936278
Farine,14/09/2021,1805,4949601
Farine,14/09/2022,1455,4930233
Farine,14/09/2023,1651,4988327.25
Farine,14/09/2024,1251,4224902
Farine,14/09/2025,1778.99,6000707.22
Farine,14/10/2021,2030,6420648.400000002
Farine,14/10/2023,1738,5310673.75
Farine,14/10/2024,1531,5079082
Farine,14/10/2025,1476.9,5114825.2
Farine,14/11/2021,2143.95,6026518.670000001
Farine,14/11/2022,2006,6814021.75
Farine,14/11/2023,1289,4212432.25
Farine,14/11/2024,2099,7396858
Farine,14/12/2021,1910,5901411.8500000015
Farine,14/12/2022,1701,5567835
Farine,14/12/2023,1535,4703670
Farine,14/12/2024,1591,5663012
Farine,14/12/2025,1739,6296774
Farine,15/01/2022,1624,5351541.830000001
Farine,15/01/2023,1806,6032465.25
Farine,15/01/2024,1970,6681134
Farine,15/01/2025,1882,6135082
Farine,15/01/2026,1937,6885885
Farine,15/02/2021,2592.92,7145729.4
Farine,15/02/2022,1852,5493094.34
Farine,15/02/2023,1442,4835721.25
Farine,15/02/2024,1526,5058592
Farine,15/02/2025,1867,6158224
Farine,15/02/2026,1518,5279946
Farine,15/03/2021,1252.9499999999998,4243712.9
Farine,15/03/2022,143,396754
Farine,15/03/2023,1593.25,5512712.5625
Farine,15/03/2025,1235,4725098
Farine,15/03/2026,1902,6592809
Farine,15/04/2021,2090.5299999999997,6162617.41
Farine,15/04/2023,1638,6748568.25
Farine,15/04/2024,1550,5590415
Farine,15/04/2025,2256,8478468
Farine,15/04/2026,3429,9685129
Farine,15/05/2021,390,1084140
Farine,15/05/2022,1282,4202155.34
Farine,15/05/2023,1628,5601200
Farine,15/05/2024,1105,3458490
Farine,15/05/2025,1335,4008161
Farine,15/06/2021,2020,5668630
Farine,15/06/2022,1361,4026124.420000001
Farine,15/06/2023,1409,4246914.5
Farine,15/06/2024,1575,5317650
Farine,15/06/2025,1292.6399999999999,4333864.07
Farine,15/06/2026,1663,5618093
Farine,15/07/2021,2021,4886130
Farine,15/07/2023,1615,5217938.75
Farine,15/07/2024,1606,4697983
Farine,15/07/2025,1663,5212927
Farine,15/07/2026,1574,5314614
Farine,15/08/2021,2199,5890873
Farine,15/08/2022,1536,4620966.75
Farine,15/08/2023,1919.8,5630189.55
Farine,15/08/2024,1374,4647014
Farine,15/08/2026,1549,5291979
Farine,15/09/2021,1404,3780028
Farine,15/09/2022,1481,4973277.25
Farine,15/09/2024,1337,4185094
Farine,15/09/2025,1762,6036751
Farine,15/10/2022,1440,4773735
Farine,15/10/2023,1551,4743220.75
Farine,15/10/2024,1430,4744430
Farine,15/10/2025,1518,5469934
Farine,15/11/2021,2336,7170826.870000001
Farine,15/11/2022,1536.5,5065413.5
Farine,15/11/2023,1224,4070379
Farine,15/11/2025,1226,3460952
Farine,15/12/2021,2179.26,6295090.500000001
Farine,15/12/2022,1594,5374993.25
Farine,15/12/2024,1445,4818510
Farine,15/12/2025,2057,7134118
Farine,16/01/2021,2665,6766535
Farine,16/01/2022,2338,7292015.660000002
Farine,16/01/2023,1179,4299663
Farine,16/01/2024,1761,5722982
Farine,16/01/2025,1797,5934084.68
Farine,16/02/2021,2035,5842930
Farine,16/02/2022,2103,6760368.12
Farine,16/02/2023,1346,4690583.5
Farine,16/02/2025,1583,5386195
Farine,16/02/2026,1589,5498891
Farine,16/03/2021,1101,3686438
Farine,16/03/2022,70,216860
Farine,16/03/2023,1512,5377155.75
Farine,16/03/2024,1102,4364680
Farine,16/03/2025,1215.5,4414481.75
Farine,16/03/2026,2369.8,7600452.6
Farine,16/04/2022,2204,7123545.03
Farine,16/04/2023,1848,6829871.75
Farine,16/04/2024,1653.75,5796565
Farine,16/04/2025,1894,7288726
Farine,16/04/2026,1841,6349694
Farine,16/05/2021,280,867440
Farine,16/05/2022,1322,5116175.59
Farine,16/05/2023,1325,4633738.75
Farine,16/05/2024,1172,3680984
Farine,16/05/2026,1698,6085461
Farine,16/06/2021,2369.12,6570233.8
Farine,16/06/2022,1174,3503535.3800000004
Farine,16/06/2025,1492,5022727
Farine,16/06/2026,1806,6685275
Farine,16/07/2022,2169,6707809.92
Farine,16/07/2023,1300,4278995.5
Farine,16/07/2024,1542,4871029
Farine,16/07/2025,1918,6486884
Farine,16/07/2026,1610,5473821
Farine,16/08/2021,1618,4244291
Farine,16/08/2022,1562,4754914
Farine,16/08/2023,1803,5223502.75
Farine,16/08/2025,1554,5193708
Farine,16/08/2026,1543,5645042
Farine,16/09/2021,1735,4675335
Farine,16/09/2023,1502,4634918.25
Farine,16/09/2024,1280,4119930
Farine,16/09/2025,1824,6466186
Farine,16/10/2021,1624,5193737.780000001
Farine,16/10/2022,1610,5551345
Farine,16/10/2023,1686,5033667.5
Farine,16/10/2024,1345,4756040
Farine,16/10/2025,1554,5169802
Farine,16/11/2021,1940,6564131.950000003
Farine,16/11/2022,1610,5661736.75
Farine,16/11/2023,1316,4151867.5
Farine,16/11/2024,1883,6768536
Farine,16/11/2025,1106.79,3233647.67
Farine,16/12/2021,2063.45,6204912.990000001
Farine,16/12/2023,1427,4516243.75
Farine,16/12/2024,1383,4562236
Farine,16/12/2025,1873.3,6418855.6
Farine,17/01/2021,1103,2947148
Farine,17/01/2022,2537,8135726.24
Farine,17/01/2023,1353,4766304
Farine,17/01/2024,1794.5,5877149
Farine,17/01/2026,1606,5717990
Farine,17/02/2021,2184.36,6119520.92
Farine,17/02/2022,2321,7604645.35
Farine,17/02/2024,1422,4559824
Farine,17/02/2025,1587,5527122
Farine,17/02/2026,1558.5,5810115
Farine,17/03/2021,1702,6399244
Farine,17/03/2022,3490.8900000000003,11096489.734000001
Farine,17/03/2024,1109,4440782
Farine,17/03/2025,1290,4823364
Farine,17/03/2026,1860.5,6905738
Farine,17/04/2021,2596,7770932
Farine,17/04/2022,1540,4975519.35
Farine,17/04/2023,2254,7908499.5
Farine,17/04/2024,1557,5529759
Farine,17/04/2025,1768.9,6428229.2
Farine,17/05/2021,3159.5,9197549
Farine,17/05/2022,2039,6314963.680000001
Farine,17/05/2023,1566,5220421.5
Farine,17/05/2025,1400,4298519
Farine,17/05/2026,1609,5761120
Farine,17/06/2021,1410.81,3603989.2
Farine,17/06/2023,1805,5749237
Farine,17/06/2025,1358,4417159
Farine,17/06/2026,1597.15,5766204.7
Farine,17/07/2021,2199,5685443
Farine,17/07/2022,2174,6143108.98
Farine,17/07/2023,1687.45,5505684.1
Farine,17/07/2024,1318,4282446
Farine,17/07/2025,1804,6309713
Farine,17/08/2021,2126,5383362
Farine,17/08/2022,2253,6756495.75
Farine,17/08/2023,1414,4490838.75
Farine,17/08/2024,1341,4069148
Farine,17/08/2025,1512,5104679
Farine,17/08/2026,1919,6459345
Farine,17/09/2022,1425,4730181.75
Farine,17/09/2023,1489,4667238.75
Farine,17/09/2024,1362,4550134
Farine,17/09/2025,1851,6206050
Farine,17/10/2021,2834,8400050.38
Farine,17/10/2022,1613,5543390.5
Farine,17/10/2023,1764,5311098.5
Farine,17/10/2024,1416,4649622
Farine,17/11/2021,1835.08,6222295.190000001
Farine,17/11/2022,1721,5756733
Farine,17/11/2024,1578.9,5170965.8
Farine,17/11/2025,1274,3572962
Farine,17/12/2022,1739,5582264.5
Farine,17/12/2023,1381,4277333.75
Farine,17/12/2024,1526,5355902
Farine,17/12/2025,1876,6411293
Farine,18/01/2021,856,2318497
Farine,18/01/2022,1705,5114925.95
Farine,18/01/2023,1608,5446555.5
Farine,18/01/2024,1758.72,5808441.41
Farine,18/01/2025,2049,7039560
Farine,18/01/2026,1739.48,5801495.14
Farine,18/02/2021,2210,6175195
Farine,18/02/2023,1536,5228781.75
Farine,18/02/2024,1344,4538998
Farine,18/02/2025,1585,5610838
Farine,18/02/2026,1482,5075227.68
Farine,18/03/2021,1617,5319295
Farine,18/03/2023,1542,5436255.75
Farine,18/03/2024,1398,5066218
Farine,18/03/2025,1078,4300294
Farine,18/03/2026,1540,5873333
Farine,18/04/2021,2990.5299999999997,8158296.41
Farine,18/04/2022,1946,7342224.970000001
Farine,18/04/2023,1602,6098644
Farine,18/04/2024,1623,5780479
Farine,18/04/2026,1669,5840681
Farine,18/05/2021,2189,6170252
Farine,18/05/2022,2293,7047886.160000001
Farine,18/05/2023,1223,4200466.75
Farine,18/05/2024,1181,3398982
Farine,18/05/2025,1057,3054329
Farine,18/05/2026,1802.85,6188234
Farine,18/06/2022,1444,4293702.680000002
Farine,18/06/2023,1239,4032406.25
Farine,18/06/2025,1567,5074131
Farine,18/06/2026,1740.7800000000002,6208499.49
Farine,18/07/2021,2144,5601208
Farine,18/07/2022,2178,6023081.25
Farine,18/07/2023,1638,5489201.75
Farine,18/07/2024,1532,4963126
Farine,18/07/2026,1649,5950488
Farine,18/08/2021,2096,5213898
Farine,18/08/2022,2022,5919124.5
Farine,18/08/2024,1424,4310258
Farine,18/08/2025,1648,5427480
Farine,18/08/2026,1630,5993339
Farine,18/09/2021,2183.0299999999997,6133031.6
Farine,18/09/2022,1460,4813135
Farine,18/09/2023,1519,4786251.75
Farine,18/09/2024,1701,5333232
Farine,18/09/2025,1773,6115622
Farine,18/10/2021,2190,6859258.650000001
Farine,18/10/2022,1474.5,4788567
Farine,18/10/2023,1672,5025018.25
Farine,18/10/2025,1886,6665448
Farine,18/11/2021,1902.54,6263923.500000001
Farine,18/11/2023,1613,4894694.5
Farine,18/11/2024,1806,6084232
Farine,18/11/2025,1022,2999200
Farine,18/12/2021,1477.73,4675268.619999999
Farine,18/12/2022,1503,5061804
Farine,18/12/2023,1352,4382497
Farine,18/12/2024,1603.23,5832077.5600000005
Farine,18/12/2025,1490,4897186
Farine,19/01/2021,1769.75,4784981
Farine,19/01/2022,2290,6803267.750000002
Farine,19/01/2023,1394,4845101.5
Farine,19/01/2025,1622,5854494
Farine,19/01/2026,1537,5565696
Farine,19/02/2022,1519,4617591.2299999995
Farine,19/02/2023,1371,4725830.25
Farine,19/02/2024,1497.5,4840920
Farine,19/02/2025,1524,5685786
Farine,19/02/2026,1504,5364392
Farine,19/03/2022,2452.04,8331415.590800001
Farine,19/03/2023,1190,4610869
Farine,19/03/2024,1185,4738612
Farine,19/03/2025,1161.5,4672820.1499999985
Farine,19/03/2026,1585,5789950
Farine,19/04/2021,2357.42,6540290.74
Farine,19/04/2022,1410,4697419.35
Farine,19/04/2023,1586,6311183.25
Farine,19/04/2025,2279,7378974
Farine,19/04/2026,1522,5662004
Farine,19/05/2021,1347,3628746
Farine,19/05/2022,1608,6125700.8100000005
Farine,19/05/2024,1094,3330258
Farine,19/05/2025,1431,3623576
Farine,19/05/2026,1758,6299750
Farine,19/06/2021,1643,4567916
Farine,19/06/2022,1197,3391247.4899999998
Farine,19/06/2023,1451,4401394.75
Farine,19/06/2024,2417,6887703
Farine,19/06/2025,1680,5142749
Farine,19/07/2021,1520,3823538
Farine,19/07/2022,2000.8600000000001,6149362.7
Farine,19/07/2023,1406,4403920.25
Farine,19/07/2025,1824,6086204
Farine,19/07/2026,1548,5451842
Farine,19/08/2021,1639,4468843
Farine,19/08/2023,1817,5368563.25
Farine,19/08/2024,1301,4021722
Farine,19/08/2025,1375,4791318
Farine,19/08/2026,1627,5823398
Farine,19/09/2021,2633,7258871
Farine,19/09/2022,1975,5828335
Farine,19/09/2023,1401.5,4243801.325
Farine,19/09/2024,1926,6264722
Farine,19/10/2021,1590,5052019.350000001
Farine,19/10/2022,1432,4506112.25
Farine,19/10/2023,1691,5003256.5
Farine,19/10/2024,1387,4504984
Farine,19/10/2025,1582,5673866
Farine,19/11/2022,2292,8129085
Farine,19/11/2023,1363,4346181.5
Farine,19/11/2024,1730.25,5857444
Farine,19/11/2025,1181,3332321
Farine,19/12/2021,2663.4,8104853.819999999
Farine,19/12/2022,1510,5140524.5
Farine,19/12/2023,1614,4842998.5
Farine,19/12/2024,1725,6382360
Farine,20/01/2021,1742,4530409
Farine,20/01/2022,2371,7418049.59
Farine,20/01/2024,1581,5357502
Farine,20/01/2025,2127,7096060
Farine,20/01/2026,1548.75,5809528
Farine,20/02/2021,3491,10226862
Farine,20/02/2022,1535,4766339.27
Farine,20/02/2023,1798,6236812.25
Farine,20/02/2024,1315,4451700
Farine,20/02/2025,1702,6137164
Farine,20/03/2021,3486,10061902
Farine,20/03/2022,2056.14,7434180.180000002
Farine,20/03/2023,1538,5412400
Farine,20/03/2024,1010.5,4393050
Farine,20/03/2025,1374,5314662
Farine,20/04/2021,2230,5950165
Farine,20/04/2022,2218,8150829.860000001
Farine,20/04/2023,1317,5578582.5
Farine,20/04/2024,1630,5748015
Farine,20/04/2025,1685,6368265
Farine,20/04/2026,1692.5,5953320
Farine,20/05/2021,1003.6700000000001,2749202.4
Farine,20/05/2023,1710,6112757.25
Farine,20/05/2024,1196,3471762
Farine,20/05/2025,1250,4005116
Farine,20/05/2026,1644,5565162
Farine,20/06/2021,2657,6393724
Farine,20/06/2022,1746,4991224.32
Farine,20/06/2023,1443,4965663.25
Farine,20/06/2024,1624,5305364
Farine,20/06/2026,1719,6084186
Farine,20/07/2022,1992,5444020.5
Farine,20/07/2023,1604,5256554.25
Farine,20/07/2024,1870,6104781
Farine,20/07/2025,1632.25,5396475
Farine,20/07/2026,1637,5557977
Farine,20/08/2022,1577,4890992.5
Farine,20/08/2023,1340,4150631.5
Farine,20/08/2024,1195,3828960
Farine,20/08/2025,1315.5,4687282
Farine,20/08/2026,1369,4280677
Farine,20/09/2021,2590,7097925
Farine,20/09/2022,1490,4872235
Farine,20/09/2023,1424,4753696.75
Farine,20/09/2025,1625,5830794
Farine,20/10/2021,1601.3,5376807.14
Farine,20/10/2022,1336,4529932.25
Farine,20/10/2024,1176.8,3990139.6
Farine,20/10/2025,1928,6227468
Farine,20/11/2021,1640,5178525.85
Farine,20/11/2022,1793,6626087.95
Farine,20/11/2023,1331,4208107.75
Farine,20/11/2024,1816,6501772
Farine,20/11/2025,1515,4007565
Farine,20/12/2021,2873,8833204.450000003
Farine,20/12/2022,1654,5928875
Farine,20/12/2023,1547,4658645.5
Farine,20/12/2025,1667,6357188
Farine,21/01/2021,1794.88,5049218.2
Farine,21/01/2023,1513,5081504
Farine,21/01/2024,1584.24,5525633.640000001
Farine,21/01/2025,1787.9,6177355.75
Farine,21/01/2026,1845.49,6517389.37
Farine,21/02/2021,1892,4862559
Farine,21/02/2022,1976.81,6761594.75
Farine,21/02/2023,1836.645,6318986.48
Farine,21/02/2024,1417.96,4682962.529999999
Farine,21/02/2026,1632,5625801
Farine,21/03/2021,2415,6958825
Farine,21/03/2022,2782.35,8475424.350000001
Farine,21/03/2023,1856.5249999999999,6232653.29
Farine,21/03/2024,1439.1699999999998,5311308.609999999
Farine,21/04/2021,1810,5289893
Farine,21/04/2022,1782.3000000000002,5979883.750000002
Farine,21/04/2024,1715.35,6096791.499999999
Farine,21/04/2025,2164.45,6943491.4
Farine,21/04/2026,1609,5757966
Farine,21/05/2022,1545,5189529
Farine,21/05/2023,1566.04,5469268.78
Farine,21/05/2024,1263.05,3792349.1
Farine,21/05/2025,1653.59,5262966.27
Farine,21/05/2026,1783,6513421
Farine,21/06/2021,2501,6398325
Farine,21/06/2022,949,3454189.58
Farine,21/06/2023,1364.13,4309063.6
Farine,21/06/2025,1542,4947907
Farine,21/06/2026,1595.0700000000002,5511452.5600000005
Farine,21/07/2022,2300,6378473.5
Farine,21/07/2024,1779.03,6039526.99
Farine,21/07/2025,1588,5462098
Farine,21/07/2026,1418,5076582
Farine,21/08/2021,1618,4336525
Farine,21/08/2022,1652.91,5081530.12
Farine,21/08/2023,2055.48,6001602.96
Farine,21/08/2024,1395.75,4334618.45
Farine,21/08/2025,1717,5593578
Farine,21/09/2021,2338,6454851
Farine,21/09/2022,1589.46,5342848.03
Farine,21/09/2023,1415.7,4423715.45
Farine,21/09/2024,1997.67,6230188.26
Farine,21/09/2025,1561.35,5647261.45
Farine,21/10/2021,2285,7501563.849999999
Farine,21/10/2023,1645.9,5115587.85
Farine,21/10/2024,1618,5231566
Farine,21/10/2025,1852.93,6430450.59
Farine,21/11/2021,2583,7433375.610000001
Farine,21/11/2022,2091.3,7406461.15
Farine,21/11/2023,1298.6799999999998,4427045.0600000005
Farine,21/11/2024,1904.49,7158875.77
Farine,21/12/2021,1785,5795858.250000001
Farine,21/12/2022,1576,5597868.5
Farine,21/12/2023,1579,4824542
Farine,21/12/2024,1752.34,6227913.07
Farine,21/12/2025,1805.4,6367858.05
Farine,22/01/2022,1860,5761632.57
Farine,22/01/2023,1327.65,4724745.35
Farine,22/01/2024,1759,5756998
Farine,22/01/2025,1613,5759161
Farine,22/01/2026,1851,6499760
Farine,22/02/2021,1690,4951165
Farine,22/02/2022,1693,5624062.609999999
Farine,22/02/2023,1580,5195545.75
Farine,22/02/2024,1405.8,4530047.6
Farine,22/02/2025,1911.3799999999999,6758567.390000001
Farine,22/02/2026,1458.96,5540857.229999999
Farine,22/03/2021,2677.95,8182292
Farine,22/03/2022,1752.62,5345048.289999999
Farine,22/03/2023,2222.98,9044009.33
Farine,22/03/2025,1282,5184834
Farine,22/03/2026,60,118200
Farine,22/04/2021,2281,7595199
Farine,22/04/2024,1592,5613719
Farine,22/04/2025,1645,5409364
Farine,22/04/2026,1791.96,6174793.88
Farine,22/05/2021,1643,4718821
Farine,22/05/2022,1476.4700000000003,4243968.710000001
Farine,22/05/2023,1795,6340617
Farine,22/05/2024,1200,3495700
Farine,22/05/2025,1475,4511515
Farine,22/06/2021,2379,5645262
Farine,22/06/2022,820,2647397.45
Farine,22/06/2023,1426,4668238
Farine,22/06/2024,1733.15,5633852.45
Farine,22/06/2025,1233.01,3897794.43
Farine,22/06/2026,1652,5575589
Farine,22/07/2021,1313,3065091
Farine,22/07/2023,2098.57,6398814.49
Farine,22/07/2024,1865,6395934
Farine,22/07/2025,1774.27,6245790.07
Farine,22/07/2026,1766,6062681
Farine,22/08/2021,2633,6783046
Farine,22/08/2022,982,3617373.5
Farine,22/08/2023,1651,5002420.75
Farine,22/08/2024,1280,4010520
Farine,22/08/2026,1441.02,4350046.41
Farine,22/09/2021,2349,6254450
Farine,22/09/2022,1872,6337495.5
Farine,22/09/2024,2913,7986936
Farine,22/09/2025,2265,6921768
Farine,22/10/2022,1549,4748104.25
Farine,22/10/2023,1552.7,4756468.45
Farine,22/10/2024,1594.1299999999999,5284123.29
Farine,22/10/2025,1897,6142821
Farine,22/11/2021,2904.2,8472593.81
Farine,22/11/2022,1475,5278623.25
Farine,22/11/2023,1315,4191663.5
Farine,22/11/2025,1748.78,5542043.29
Farine,22/12/2021,2297,7364675.590000003
Farine,22/12/2022,1940,6548648.5
Farine,22/12/2024,1415,5030670
Farine,22/12/2025,1245,4167404
Farine,23/01/2021,2645,7125850
Farine,23/01/2022,3609,10341685.83
Farine,23/01/2023,1644,5365608
Farine,23/01/2024,1490,5196900
Farine,23/01/2025,1591,5779702
Farine,23/02/2021,1746,4763813
Farine,23/02/2022,2601,7506797.820000001
Farine,23/02/2023,1332,4774638
Farine,23/02/2025,1454.9,5250995.8
Farine,23/02/2026,1709,6201080
Farine,23/03/2021,2162.26,7100064.2
Farine,23/03/2022,1720,5561572.219999999
Farine,23/03/2023,1607.04,6480542.79
Farine,23/03/2024,1318,5078410.68
Farine,23/03/2025,1360.89,5384904.58
Farine,23/03/2026,2003,6829212
Farine,23/04/2022,1840,6199092.950000001
Farine,23/04/2023,1244.77,4960309.890000001
Farine,23/04/2024,1335,5016025
Farine,23/04/2025,2313,7983639
Farine,23/04/2026,1655,5669460
Farine,23/05/2021,2628,6735146
Farine,23/05/2022,1777,6097940.69
Farine,23/05/2023,1438.8,4801662.55
Farine,23/05/2024,1129,3385098
Farine,23/05/2026,1620,5687618
Farine,23/06/2021,2289.07,5782480.140000001
Farine,23/06/2022,1174,3625169.0300000017
Farine,23/06/2024,1354,4684750
Farine,23/06/2025,1884.1,5941169.3
Farine,23/06/2026,1675,6473088
Farine,23/07/2022,1744,5273329.25
Farine,23/07/2023,1742,5117977.5
Farine,23/07/2024,1855,6375334
Farine,23/07/2025,1732,6257276
Farine,23/07/2026,1654.02,5612541.109999999
Farine,23/08/2021,2504,6361073
Farine,23/08/2022,1352,4206241
Farine,23/08/2023,1777,5363656.75
Farine,23/08/2025,1752,6034758
Farine,23/08/2026,1102,3116159
Farine,23/09/2021,1585.27,5028946.1899999995
Farine,23/09/2023,1821.3899999999999,5596361.38
Farine,23/09/2024,1899,6424018
Farine,23/09/2025,1921,6278014
Farine,23/10/2021,1653.3200000000002,5053844.32
Farine,23/10/2022,2012,6253454.75
Farine,23/10/2023,1766,5200874
Farine,23/10/2024,1350,4478320
Farine,23/10/2025,1898,6123953
Farine,23/11/2021,2035,6305611.5
Farine,23/11/2022,1909.25,6340810.6625
Farine,23/11/2023,1268.75,4077796.75
Farine,23/11/2024,2050,7188030
Farine,23/11/2025,1762.51,5428488.63
Farine,23/12/2021,2347.8,7038150.460000002
Farine,23/12/2023,1750.3,5273127.15
Farine,23/12/2024,1637,5408574
Farine,23/12/2025,1228,4151048
Farine,24/01/2021,2181,5916955
Farine,24/01/2022,1255.05,4444685.93
Farine,24/01/2023,1479,4998548.25
Farine,24/01/2024,1387,4920444
Farine,24/01/2026,1324,4254414
Farine,24/02/2021,1535,4304233
Farine,24/02/2022,2397,7423086.840000002
Farine,24/02/2024,1467.03,5028813.66
Farine,24/02/2025,1829.14,6327278.32
Farine,24/02/2026,1243.5,4712050
Farine,24/03/2021,2621.87,8060984.8
Farine,24/03/2022,1829,6974366.98
Farine,24/03/2024,1237,5007869
Farine,24/03/2025,1555,6019268
Farine,24/03/2026,1896,6848516
Farine,24/04/2021,2095,6798285
Farine,24/04/2022,1655,5932665.7
Farine,24/04/2023,1683,6177635
Farine,24/04/2024,1225,4199425.68
Farine,24/04/2025,1735,6045540
Farine,24/05/2021,2136,5264432
Farine,24/05/2022,1892,6260363.540000001
Farine,24/05/2023,1525,5312828.75
Farine,24/05/2025,1491,4799198
Farine,24/05/2026,1638,6023645
Farine,24/06/2021,2573,5842356
Farine,24/06/2023,1611,5019584.75
Farine,24/06/2024,1566,5042954
Farine,24/06/2025,1865,6376818
Farine,24/06/2026,1757,6220282
Farine,24/07/2021,1795,4589405
Farine,24/07/2022,2042.42,6166966.1899999995
Farine,24/07/2023,1806,5430231.5
Farine,24/07/2024,2126,6966436
Farine,24/07/2025,1477,4963176
Farine,24/08/2021,2985,7521430
Farine,24/08/2022,1362,4399485.75
Farine,24/08/2023,1863.8,5374247.05
Farine,24/08/2024,1220.87,3594239.46
Farine,24/08/2025,1659.08,6129927.640000001
Farine,24/08/2026,1220,3462185
Farine,24/09/2022,1490,4872235
Farine,24/09/2023,1456,4569474
Farine,24/09/2024,1612,5645994
Farine,24/09/2025,1392.9,4952615.8
Farine,24/10/2021,1850,5565519.3500000015
Farine,24/10/2022,1795.3700000000001,5614408.9399999995
Farine,24/10/2023,1405,4525589.5
Farine,24/10/2024,1548,5423566
Farine,24/11/2021,2167,6587494.400000001
Farine,24/11/2022,1410,4588862.25
Farine,24/11/2024,1803,6203046
Farine,24/11/2025,1560,4802319
Farine,24/12/2022,1647.68,5976540.3100000005
Farine,24/12/2023,1195,3736268.5
Farine,24/12/2024,1393.5,5184407
Farine,24/12/2025,1478,4582071
Farine,25/01/2021,2268.84,5923405.2
Farine,25/01/2022,2202,6014634.990000002
Farine,25/01/2023,1438,4975763.75
Farine,25/01/2024,1573,5434856
Farine,25/01/2025,1799,6430502
Farine,25/01/2026,1316.1799999999998,4218798.24
Farine,25/02/2021,1596,4475662
Farine,25/02/2023,1580,5383309.75
Farine,25/02/2024,1408,4544406
Farine,25/02/2025,1904,6557137
Farine,25/02/2026,1360,5058541
Farine,25/03/2021,1373.85,3959243.2
Farine,25/03/2023,1344,4996633.5
Farine,25/03/2024,1311,5254367
Farine,25/03/2025,1842,7334230
